public_metrics,created_at,id,text,reply_settings,conversation_id,source,author_id,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-04T13:55:32.000Z,308576448078286848,a semana inteira com chuva e vento ? :o vou hibernar ! #noway #depressed,everyone,308576448078286848,Twitter Web Client,439604872,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-03T18:17:27.000Z,308279969220546560,Cecília me deu de presente! #happy #depressed uma @someuser http://someurl,everyone,308279969220546560,Twitter Web Client,56419261,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-03T05:04:04.000Z,308080308316676096,#depressed porque terça tem show dos Jonas E EU NÃO VOU KRAS to boladona,everyone,308080308316676096,Twitter Web Client,327388282,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2013-02-28T22:47:08.000Z,307260676022366209,@someuser a very sober panto 😳 #Depressed #Wattys2k13,everyone,307144575171043329,Twitter for iPad,42251165,es,#depressed,,"[{'type': 'replied_to', 'id': '307260479628247040'}]",44346241
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-28T02:09:39.000Z,306949251592777728,Photo: diario-de-uma-maggot2: #depressed #nigth #sad #alone #forever http://someurl,everyone,306949251592777728,Tumblr,99847672,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-27T22:52:17.000Z,306899583903076352,nao teria o que escrever #depressed,everyone,306899583903076352,Twitter Web Client,144668154,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-27T09:23:29.000Z,306696041791639552,E isto faz-me lembrae da viagem que fiz com ela a madrid... #depressed,everyone,306696041791639552,Twitter for BlackBerry®,163399176,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-27T08:00:13.000Z,306675087468281856,"Mas acordei mal disposta, e isto não carregou #depressed",everyone,306675087468281856,Mobile Web (M2),288796440,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-27T07:19:33.000Z,306664854490595328,Needo logo rushar um drink e fazer de strogonoff vários ciborgues...| | #Depressed http://someurl,everyone,306664854490595328,Facebook,48875901,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-27T00:09:17.000Z,306556572157505536,DEPRESSÃÃÃO!!!!! #can #not #believe #in #this #i #am #in #panic #depressed #sad #very #really #saaad #no... http://someurl,everyone,306556572157505536,Instagram,150743735,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-26T21:39:54.000Z,306518981827760129,"#depressed , para variar -_-",everyone,306518981827760129,Twitter Web Client,856516262,es,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-24T19:07:14.000Z,305755783155548160,"Minha inspiração tá igual recalque, bate e volta u____u #depressed #unhappy",everyone,305755783155548160,Twitter Web Client,1012689522,pt,#depressed,{'place_id': '59373f0a295160e4'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-24T17:59:17.000Z,305738686132281344,Não conheço musicas infantis #depressed #vidadeprofessora #velha,everyone,305738686132281344,Twitter Web Client,1012689522,pt,#depressed,{'place_id': '59373f0a295160e4'},,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2013-02-24T15:12:49.000Z,305696793411325952,#HimigHandogPpopLoveSongs ouches!!! Tagos sa puso! #depressed mode @someuser @someuser,everyone,305696793411325952,Twitter for BlackBerry®,63385962,tl,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-24T14:16:50.000Z,305682704513511425,HAHAHAH! Palimos :))) #depressed http://someurl,everyone,305682704513511425,Twitter for Android,537993719,tl,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-23T22:44:39.000Z,305448110962900993,Cairo #dntwnatalk #depressed,everyone,305448110962900993,Twitter Web Client,250979483,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-23T02:05:10.000Z,305136186274504706,"mas porquê, porquê é que o shuffle escolhe sempre Amy #depressed",everyone,305136186274504706,Twitter Web Client,108032268,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-22T22:05:25.000Z,305075849072373761,"@someuser eu a ir ver a novela, para deprimir #depressed",everyone,304959606243856384,Twitter Web Client,1205319997,pt,#depressed,,"[{'type': 'replied_to', 'id': '305075536676405248'}]",953847956
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-22T21:32:20.000Z,305067524012273665,Agora precisava ou de gelado ou de álcool para afogar estas mágoas... #depressed,everyone,305067524012273665,Twitter for BlackBerry®,269770570,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-21T23:38:34.000Z,304736902978863105,"Ver grandes amigos a irem embora , deixa-me triste , mas no fundo fico feliz por eles #depressed #happy",everyone,304736902978863105,Twitter Web Client,237814266,pt,#depressed,{'place_id': '0d031fe0d444fbdc'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-21T23:00:01.000Z,304727203667648512,"Pense que este dia iba a ser diferente, pense que no iba a depremirme u.u #Depressed",everyone,304727203667648512,Mobile Web (M2),470645772,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-21T17:37:45.000Z,304646100911026177,"beeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeem, vou fazer as camas que o meu pai não fez. #depressed",everyone,304646100911026177,Twitter Web Client,288796440,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-20T16:20:41.000Z,304264318831185920,à bocado vi um casal super querido e senti saudades do meu namorado #depressed,everyone,304264318831185920,Mobile Web (M2),616515298,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-20T02:59:49.000Z,304062774567391232,Estudio+Musica #Depressed http://someurl,everyone,304062774567391232,Twitter for BlackBerry®,277243333,es,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-19T23:21:43.000Z,304007890635726848,@someuser afo kra sdlsfsdlkjf nunca tive um amor de verao e isso me deixa triste pq eh tao fofinho isso ldjlksfj #depressed,everyone,303990136755077120,Twitter Web Client,447300492,pt,#depressed,,"[{'type': 'replied_to', 'id': '304007530626052096'}]",1154874014
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-19T14:29:41.000Z,303873996007542786,Voltar pra escola hoje #depressed,everyone,303873996007542786,Twitter for iPhone,40315068,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-19T11:54:18.000Z,303834895766134784,detesto ir às compras e não encontrar nada que me agrade! #depressed,everyone,303834895766134784,Twitter Web Client,227461368,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-19T09:32:17.000Z,303799155879469056,RT @someuser Só sei que é o segundo dia mas eu já tô caindo de sono e... Cadê as férias?! #depressed,everyone,303792594511609856,Twitter for iPhone,85389206,pt,#depressed,,"[{'type': 'replied_to', 'id': '303792594511609856'}]",127041202
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-19T09:07:11.000Z,303792839429595137,Só sei que é o segundo dia mas eu já tô caindo de sono e... Cadê as férias?! #depressed,everyone,303792839429595137,twitterfeed,392753601,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-18T23:37:29.000Z,303649468253888512,Bacano era ter o cabelo ruivo... Ou ter um amigo com cabelo ruivo. Ou loiro. Ou moreno. Epah só pedia que ele existisse #depressed,everyone,303649468253888512,Twitter Web Client,1100517475,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-17T20:44:08.000Z,303243453662392320,Ma     Rio @someuser  #oops #depressed,everyone,303243453662392320,Twitter for iPad,498315025,it,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-17T02:04:06.000Z,302961588908998657,Com tanto dom pra eu nascer eu fui nascer logo com o de ser sempre abandonada #depressed,everyone,302961588908998657,Twitter for iPad,114310679,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-17T00:12:23.000Z,302933474954838017,"Queria que mais pessoas tivessem esse bendito Twitter, pra não precisar entrar no Facebook #depressed",everyone,302933474954838017,Twitter Web Client,1012689522,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-16T05:28:12.000Z,302650567132602368,"Psee, tao dizendo q o professor de fisica é gato, dai eu chego na sala e é um carlos da vida #depressed",everyone,302650567132602368,Twitter for Android,593943665,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-15T23:38:46.000Z,302562626666364928,"Maldita gordura que me cargo, #Depressed :(",everyone,302562626666364928,Twitter for Android,591218924,pt,#depressed,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-15T21:36:13.000Z,302531788348223488,@someuser #Depressed Aintcha !,everyone,302525625384722434,Twitter for Android,539530103,pt,#depressed,,"[{'type': 'replied_to', 'id': '302531611973541889'}]",235708951
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-15T21:26:40.000Z,302529382935826432,A Dorinha forever alonis da depressão #dog #adorable #cute #depressed #alone http://someurl,everyone,302529382935826432,Instagram,253998279,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-15T21:15:44.000Z,302526630679703553,quando voltam suas aulas? — segunda ja #depressed http://someurl,everyone,302526630679703553,Ask.fm,101581614,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-13T20:13:28.000Z,301786187130101760,"gostava que o dia dos namorados tivesse significado para mim, xoxo #depressed",everyone,301786187130101760,Twitter Web Client,440331595,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-02-13T00:23:15.000Z,301486657289474049,#mickey #depressed #haha  http://someurl HAHAHAHAHAHAHAHA XDDD,everyone,301486657289474049,Twitter for Websites,132303341,tl,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-12T15:30:07.000Z,301352490941681664,#sad #depressed #life #shit #omg #fear #scared | | io aiuto te e tu aiuti me promesso? promesso. http://someurl,everyone,301352490941681664,Twitter Web Client,579934120,it,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-12T11:40:45.000Z,301294769064247296,@someuser mesmo #depressed.,everyone,301294557906206721,Mobile Web (M2),288796440,pt,#depressed,,"[{'type': 'replied_to', 'id': '301294557906206721'}]",874259832
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-12T02:37:31.000Z,301158058648797184,Só por causa do cabelo divo. #hair #girl #desanimada #brazil #depressed http://someurl,everyone,301158058648797184,Instagram,126991162,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-11T12:24:55.000Z,300943498520166401,"So, no 2 hr. delay? #depressed",everyone,300943498520166401,Twitter for iPad,36067814,en,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-10T22:25:49.000Z,300732329549234176,O que fazer qd vc nao consegue comprar pelo ebay ? #depressed,everyone,300732329549234176,Twitter for iPad,16002280,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-10T02:00:34.000Z,300423986087604224,"Ok, acabei de ficar suuuuper deprimida #depressed",everyone,300423986087604224,Twitter for iPhone,553736188,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-09T18:51:50.000Z,300316091077521410,Vou buscar chocolate e ver Anatomia de Grey. #depressed,everyone,300316091077521410,Twitter Web Client,281225798,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-09T03:23:14.000Z,300082402729013248,Sa me touche mais Je reste debout! #depressed,everyone,300082402729013248,Twitter for BlackBerry®,282382386,fr,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-08T15:44:34.000Z,299906576263827457,a emily apareceu na tvz hoje e eu n vi ): #depressed,everyone,299906576263827457,Twitter Web Client,447300492,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-07T20:13:14.000Z,299611800247336960,até agora só 3 pessoas mandaram #depressed,everyone,299611800247336960,Twitter Web Client,625000999,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-06T18:58:03.000Z,299230493990326273,nao quero nada estudar para o intermédio de português :c #sad #depressed,everyone,299230493990326273,Twitter Web Client,154569942,pt,#depressed,{'place_id': 'c1430b24da8e9229'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-06T12:50:28.000Z,299137987013382146,"É, acho que herdei o humor do meu pai. Pelo menos... herdei ALGO... né... #depressed",everyone,299137987013382146,Twitter Web Client,141723296,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-06T05:09:35.000Z,299022001991991297,Pandora🎧💙| #onpoint #depressed #music #love,everyone,299022001991991297,Twitter for iPhone,436401293,pt,#depressed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-05T06:07:46.000Z,298674258551382016,http://someurl so ummm.... #depressed @someuser,everyone,298674258551382016,Twitter Web Client,338873354,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-05T04:24:11.000Z,298648188653551616,diario-de-uma-maggot2: #depressed #nigth #sad #alone #forever http://someurl,everyone,298648188653551616,Tumblr,203622332,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-04T19:56:43.000Z,298520479029944322,af mano so pobre e n tenho nd da épou pq eu estraguei meu ipod #depressed,everyone,298520479029944322,Twitter Web Client,447300492,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-03T20:36:35.000Z,298168126904872961,Serata di merda #alone #depressed,everyone,298168126904872961,Twitter Web Client,583654115,in,#depressed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-03T19:14:17.000Z,298147413951127553,@someuser ISSO FERIU MEUS NENTIMENTOS #DEPRESSED,everyone,298141313608597504,Twitter Web Client,447300492,pt,#depressed,,"[{'type': 'replied_to', 'id': '298147052238544896'}]",783044202
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-03T18:52:39.000Z,298141970604371968,Domingão depressão kkk (franjão certinho) #sleep #help #depressed #crazy #stop #ignored #finish #cute #likes http://someurl,everyone,298141970604371968,Instagram,173633352,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-03T17:09:23.000Z,298115981799206912,"fico ouvindo a msuica do ron pope o tempo todo, #depressed",everyone,298115981799206912,Twitter Web Client,68262417,pt,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-03T10:35:09.000Z,298016768759308288,#depressed simple as,everyone,298016768759308288,Twitter Web Client,583933431,es,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2013-02-03T02:46:29.000Z,297898825203466241,No Prom Date!! :( #Depressed #Fuck #AppilcationsNowBeingAccepted,everyone,297898825203466241,Twitter for Android,900220788,en,#depressed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-02T21:53:47.000Z,297825166208139266,@someuser começaram dia 28 #depressed,everyone,297818236425228289,Twitter Web Client,447300492,pt,#depressed,,"[{'type': 'replied_to', 'id': '297824874737586176'}]",472450788
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-02T17:44:35.000Z,297762451540303872,@someuser af depois dessa minha eu parei #depressed #feelingposer #BUTIMNOTPOSERHAEHA,everyone,297758868493197312,Twitter Web Client,447300492,pt,#depressed,,"[{'type': 'replied_to', 'id': '297758868493197312'}]",1010193132
