source,referenced_tweets,conversation_id,author_id,reply_settings,id,in_reply_to_user_id,text,created_at,public_metrics,lang,geo,search_query
Twitter for iPhone,,811323405958057985,764513162238590977,everyone,811323405958057985,,Wow.. @someuser rules over @someuser for business class. I cant believe how tired this Singapore Air cabin is #disappointed,2016-12-20T21:32:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '811321628479070208'}]",811321628479070208,2411641191,everyone,811322785565986820,450971163,@someuser um I did not see you #disappointed,2016-12-20T21:30:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,811322749587177472,255510381,everyone,811322749587177472,80685646,@someuser Placed xmas order last week...caramel wreath out of stock. Now available online after xmas order deadline! #disappointed,2016-12-20T21:29:51.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '811322385014157312'}]",811322151013904400,115058256,everyone,811322594557390849,89214789,@someuser yes please - this is the 2nd time in a row... #disappointed,2016-12-20T21:29:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811320463007875072,343949131,everyone,811320463007875072,2259034350,@someuser the retailer would not refund even though she explained that she only eats halal food2/2 #disappointed  #norefund,2016-12-20T21:20:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,"[{'type': 'quoted', 'id': '811250642190798848'}]",811319302892748800,1958779951,everyone,811319302892748800,,Too bad Jhope will not be part of the street dance team #disappointed #HopeOnTheStreet http://someurl,2016-12-20T21:16:10.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811317097183801344,578366931,everyone,811317097183801344,,"YSU was allotted 4000 tickets for FCS champ game, returned 3000, promotes they sold out their allotment of 1000 tickets. #disappointed #fail",2016-12-20T21:07:24.000Z,"{'retweet_count': 18, 'reply_count': 2, 'like_count': 16, 'quote_count': 2}",en,,#disappointed
Twitter for iPad,"[{'type': 'replied_to', 'id': '811231687380242432'}]",811195871526354944,2237093849,everyone,811316759244509185,596421855,"@someuser Have DMd account number, hope response is quicker than fast track email #disappointed",2016-12-20T21:06:03.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '811314564818210816'}]",811311161379581953,3165335325,everyone,811315600752570368,121901092,"@someuser @someuser @someuser @someuser @someuser @someuser Hi Im Jim H., and im #disappointed http://someurl",2016-12-20T21:01:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPad,,811314046821629952,36815331,everyone,811314046821629952,,#RogueOne was just ok.  Not sure why the hype and ending was obvious.  Had an idea before i even went.  #disappointed,2016-12-20T20:55:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Talon (Plus),,811312964036870144,1565156299,everyone,811312964036870144,605805760,@someuser How is it possible? Outlook Mobile incapable to sync changed contacts to Exchange + lose the changes without notice? #disappointed,2016-12-20T20:50:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}",en,,#disappointed
Twitter for iPhone,,811312814270926850,1090515896,everyone,811312814270926850,,Ate a nasty do-nut from Shipleys. #disappointed,2016-12-20T20:50:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': 'a3d770a00f15bcb1'},#disappointed
Twitter for Android,,811310876540149760,2921432128,everyone,811310876540149760,,#macdonalds wheres my fresh chicken at bro? Didnt fancy a lettuce mayo burger ngl #disappointed #nomeat #kmn http://someurl,2016-12-20T20:42:41.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 2}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '811259647063691264'}]",811259647063691264,794908003,everyone,811310845208707072,428985072,@someuser yes you should have #disappointed,2016-12-20T20:42:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,811310031039844353,225187442,everyone,811310031039844353,,Wheres the chocolate cream in the middle of my @someuser Yule log? #FalseAdvertising #disappointed http://someurl,2016-12-20T20:39:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811308530225422337,29489194,everyone,811308530225422337,,.@someuser Just received our new 630G pump for our 4 year old only to find CareLink wont run on my MacOS Sierra or iOS 10 #Disappointed,2016-12-20T20:33:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811306690092167168,704157266,everyone,811306690092167168,715277408576880642,@someuser you vs the guy she tells you not to worry about.. #disappointed #nononpareils http://someurl,2016-12-20T20:26:02.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811305861830311937,905853054,everyone,811305861830311937,,Man what the hell happened to me after high school? #disappointed gotta get my shit together.,2016-12-20T20:22:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for Android,"[{'type': 'quoted', 'id': '811259713178497028'}]",811305202594840576,133201458,everyone,811305202594840576,,A harsh lesson learnt and a stark reminder about upholding standards at all levels #disappointed http://someurl,2016-12-20T20:20:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPad,,811301952202174464,2919303729,everyone,811301952202174464,33320626,@someuser paid for nominated day delivery but my order hasnt turned up #disappointed #poorservice,2016-12-20T20:07:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811301088682983424,1634668255,everyone,811301088682983424,,Im very #disappointed that I went to @someuser yesterday and I couldnt find @someuser book...totally wanted to treat myself w/it...#ugh 😢,2016-12-20T20:03:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811299992724013056,62724692,everyone,811299992724013056,,Nothing ever ceases to amaze me with people😩 #disappointed,2016-12-20T19:59:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPad,,811299581610913793,3123714132,everyone,811299581610913793,,Pepperoni pizza puff pastry slice.  What possessed me? WHAT?? #Disappointed #NotClassy,2016-12-20T19:57:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811299580721688576,776465606468141056,everyone,811299580721688576,,Is this really you @someuser #disappointed http://someurl,2016-12-20T19:57:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811298487388270592,51406172,everyone,811298487388270592,,Hey @someuser have u already found the appartment for us?its almost NYE!! 🍇🎉🎉 #disappointed #nevertrustbooking,2016-12-20T19:53:27.000Z,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811298098924449793,20764376,everyone,811298098924449793,86281599,@someuser sisters car has packed up and Peugeot garage cant find whats wrong with it. Please advise #disappointed,2016-12-20T19:51:54.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,"[{'type': 'replied_to', 'id': '811277388780867584'}]",810977181497229313,1004764711,everyone,811297407623372800,257121420,@someuser @someuser youve already taken away my @someuser this year anything else youd like to take away? #disappointed #furious,2016-12-20T19:49:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,811296800867028992,2810172229,everyone,811296800867028992,123918742,"@someuser So my email said that Steve would be delivering my order today 16:40-17:40,its now 19.44 and no delivery.#poorservice #disappointed",2016-12-20T19:46:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,"[{'type': 'replied_to', 'id': '810996994869264385'}]",810996994869264385,2367846292,everyone,811294673314709505,3458353756,@someuser yeah I was so excited bc Kid Rock is doing concert in STL for New Years. Im not going. I cant support that. #disappointed,2016-12-20T19:38:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'quoted', 'id': '811236354042589184'}]",811293950661300225,810925496838000640,everyone,811293950661300225,,I initially thought this was a guide to dress like RBG... #disappointed  http://someurl,2016-12-20T19:35:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for Android,,811292609901658113,4891013319,everyone,811292609901658113,,"Eventually, I started reacting  like you| U really disappointed me bhai...| | #negativevibes| #judgemental| #disappointed| #sohbatasarkartihai",2016-12-20T19:30:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811292108556476416,506041033,everyone,811292108556476416,40105401,@someuser where is The Grinch Stole Christmas???? #disappointed 😔,2016-12-20T19:28:06.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Echofon,,811290380662620161,75019965,everyone,811290380662620161,7831092,@someuser how am I supposed to eat my queso with these chips? #disappointed The service is better at @someuser http://someurl,2016-12-20T19:21:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811289076812959744,554465515,everyone,811289076812959744,,"Hey @someuser is the 640g belt clip meant to break after ONLY 7wks, pulling the cannula out? #painful #disappointed 😡 #t1d @someuser",2016-12-20T19:16:03.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,{'place_id': '068c70be7b3a4cc2'},#disappointed
Twitter for iPhone,,811288463123369984,95519059,everyone,811288463123369984,,Very disappointed. Have used #uber for two years and had to cancel after waiting 35 minutes  #disappointed #uber,2016-12-20T19:13:37.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}",en,,#disappointed
Twitter for iPhone,,811287821600378880,489238718,everyone,811287821600378880,37916167,@someuser Just opened up my £35 seafood platter order and extremely disappointed. The crab is almost non existent!!! #disappointed http://someurl,2016-12-20T19:11:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811287564229308416,115251910,everyone,811287564229308416,,Clearly no initiative is being taken. Clearly this is a waste of time.| #disappointed,2016-12-20T19:10:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,811287184389107712,1709944544,everyone,811287184389107712,20155502,@someuser #disappointed After receiving a broken glass bottle damaging other goods #customerservice tells me refund might not be applicable,2016-12-20T19:08:32.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '811257214157656068'}]",811247203943583746,21692862,everyone,811287122820943873,54904679,@someuser I hung up after being on hold for 1.5hrs. #disappointed http://someurl,2016-12-20T19:08:17.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,"[{'type': 'replied_to', 'id': '811285050574721024'}]",811285050574721024,49674705,everyone,811286981581873152,188921245,@someuser would love to have something to give to my new niece but you couldnt deliver my order. TWICE. #disappointed #noSanta,2016-12-20T19:07:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,811285874075979776,1709944544,everyone,811285874075979776,20155502,@someuser #disappointed Broken glass bottle delivered damaging #Chrstmas goods| No delivery replacement available and pending refund 48h later,2016-12-20T19:03:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter Web Client,,811284143422263297,1163683050,everyone,811284143422263297,,#Amazon #prime simply failed on first 2 attempts in trial month!#disappointed,2016-12-20T18:56:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811282921495691264,919140342,everyone,811282921495691264,101842268,@someuser  At #thealmightycod in Seaton & have been told we cant use vouchers.Expiry 23/12/16 but small print contradicts 😕#disappointed,2016-12-20T18:51:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '5f675325e590741b'},#disappointed
Twitter for iPhone,,811282657757765632,1628690107,everyone,811282657757765632,,Did I really just almost write something as cliche as go the extra mile in a cover letter? #disappointed http://someurl,2016-12-20T18:50:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#disappointed
Twitter Web App,"[{'type': 'quoted', 'id': '811280455492313088'}]",811281587451166720,1208928074,everyone,811281587451166720,,So #disappointed that @someuser wont meet #NationalLivingWage. I wont shop there until they try to address this #boycottjohnlewis http://someurl,2016-12-20T18:46:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
Twitter for iPhone,,811281216343330817,784803493379006468,everyone,811281216343330817,,#DISAPPOINTED @someuser @someuser @someuser @someuser reviewed  by Mrs Wendy Jenson on @someuser http://someurl,2016-12-20T18:44:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#disappointed
