source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
Twitter for BlackBerry®,358608899437367297,323485022,everyone,358608899437367297,"Bo @someuser ga ba thuse ka music,o tshameka di love song hela!Go batla House now!argh!#Depressed",2013-07-20T15:26:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,358542255323222016,591932019,everyone,358542255323222016,medyo tumataba na tlga ako :( #chubby #Depressed,2013-07-20T11:01:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,358530550979502080,402048223,everyone,358530550979502080,"Okay na eh, eto nanaman? :/ #depressed",2013-07-20T10:15:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,358494240189317121,172942245,everyone,358494240189317121,"Pag pwede basta ok at kaya...go & give nmn. Pg nde...iaccpt nmn,nde ung mgmmktol. #depressed",2013-07-20T07:51:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,358490881709449216,122301809,everyone,358490881709449216,Off to somewhere. Kakain ako ng kakain sa labas! #Depressed,2013-07-20T07:37:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,358439965308362754,340055506,everyone,358439965308362754,Gawa Gawa Din Resume Pag May Tym.| #Resume #Employee #Stress #Depressed,2013-07-20T04:15:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,358432229220827137,160053364,everyone,358432229220827137,Bigyan niyo na nga lang ako ng lovelife kapalit nung pagbagsak ko sa PhyPhar at sa pagkawala ng phone ko. #Compensate #Depressed,2013-07-20T03:44:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",tl,#depressed,,,
Twitter Web App,358221993415421953,529021235,everyone,358221993415421953,Suya ngd koya sa mga taga manila! My get together pa sila with Janella. . #suya #depressed,2013-07-19T13:49:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,358219270687166465,62035750,everyone,358219270687166465,Gusto kong magreview ngayon pero di maganda pakiramdam ko. 😐 Bukas na lang ako magrereview ng todo. #depressed,2013-07-19T13:38:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,358167667657555968,260708763,everyone,358167667657555968,Dinner. Dinner. I-kaon na lang ni. #Depressed,2013-07-19T10:13:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Mobile Web (M2),358159627868848128,296052749,everyone,358159627868848128,"LESSON LEARNED FROM PRELIMS:| Wag ka nang magreview, para kapag hindi mo nasagot ung tanong hindi ka madedepress. #PrelimExams #Depressed",2013-07-19T09:41:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,358159333785214980,323736578,everyone,358159333785214980,Ang malas ko ngayong week na to. #PansinKoLang #Depressed -_-,2013-07-19T09:40:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,358063691456983040,300257227,everyone,358063691456983040,Wala na... Wala na... Wala na xaa... | | #Depressed :(,2013-07-19T03:20:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
TweetDeck,357877225753821186,57867674,everyone,357877225753821186,Ito tayo sa nag shoot ako ng gabi tapos walang maayos na picture eh </3 #Depressed #GawanNgParaan,2013-07-18T14:59:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPad,357862654347444224,589103584,everyone,357863259312885761,@someuser @someuser hala. siya namiss. ako hindi. #walanghiyanamanoh #depressed,2013-07-18T14:03:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '357862654347444224'}]",154559142,
Twitter for iPhone,357845277916413954,307859351,everyone,357845277916413954,Goodevening!! Napulikat ako :/ #tired #depressed #injured,2013-07-18T12:52:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPad,357831540585140224,528325908,everyone,357831540585140224,Ano ba mga kailangan bukas? 😞😞😞😞 #Depressed #Stressed #ReadyToDie #Cramming 😢😞😔😩😫😣😪😑,2013-07-18T11:57:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,357829903690907649,31654894,everyone,357829903690907649,i need study buddies.... my goodness. Ang gwapo ko sana kaya lang mapurol ang utak.hahahahahaha #depressed,2013-07-18T11:51:11.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,357813746883760128,246228716,everyone,357813746883760128,Mag-aaral na talaga ako. Promise. :( #depressed,2013-07-18T10:46:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
@tweetitow,357798316794327041,32847248,everyone,357798316794327041,"once upon a time, naka 6 akong rice sa mang inasal #sorrynotsorry #depressed :)))",2013-07-18T09:45:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,357478454117138432,307584653,everyone,357497469992566785,@someuser yup :( maan nahi lag raha aaj yahan.. feeling like cry :( | | #depressed #sad #lonely,2013-07-17T13:50:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '357497009873231872'}]",1290446742,
Twitter Web Client,357474759178588161,576964812,everyone,357474759178588161,huhu tuwing papasok sa AG room parang hinihigop lahat ng lakas sa katawan ko :( #depressed,2013-07-17T12:19:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Echofon  Android,357435183407964161,288056320,everyone,357435183407964161,huhuhuhuhu.. #depressed,2013-07-17T09:42:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,357294530623586304,1172271145,everyone,357294530623586304,"Maagap pasok ko ngayon, which means no Maya today :(| | #depressed",2013-07-17T00:23:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,357184320290566144,1060938996,everyone,357184320290566144,"Makatulog na nga >,< #Depressed",2013-07-16T17:05:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
TweetCaster for Android,357166198456205314,126291039,everyone,357166198456205314,Badtrep! Prelim na sa HR bukas -.- #depressed #stressed,2013-07-16T15:53:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,357161057535524864,64353750,everyone,357161057535524864,"@someuser sorry ulet maam, pasenxa na, pinasakit ko ulo nyo saka yung super knina 2-10 at awol ako T_T hays #Depressed",2013-07-16T15:33:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,788924845,
Mobile Web (M2),357140536425054208,167708988,everyone,357140536425054208,Gutom talaga ako ngayon. #Stressful #depressed,2013-07-16T14:11:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,357083757313916928,426135139,everyone,357083757313916928,Mafeesh nutella kfaya fel crepe #dntwannatalk #depressed,2013-07-16T10:26:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
UberSocial for BlackBerry,357073197037928450,108649055,everyone,357073197037928450,Ang hirap magpalaki ng magulang!!!... Tsk tsk!! #stress #haggard #depressed #pangit,2013-07-16T09:44:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,357048374479949825,173381517,everyone,357048926601363456,@someuser Gwapings eh. Inaantok kasi ako huhuhu #Depressed,2013-07-16T08:07:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '357048374479949825'}]",604285696,
Twitter for BlackBerry®,357014271944695809,459619419,everyone,357014271944695809,Sad stories maan kle taxi huuu abamama #depressed AF,2013-07-16T05:50:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,357004343083413506,74420181,everyone,357004343083413506,Kung nangibang bansa ba ako masadabi mo kaya na responsable ako? Tsk #depressed #tearyeyed,2013-07-16T05:10:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,"{'coordinates': {'type': 'Point', 'coordinates': [121.02286651, 14.39159193]}}"
Instagram,356849170864279552,299836226,everyone,356849170864279552,NAKAKATUWA!!! #CRYAGAIN #DEPRESSED #STRESS http://someurl,2013-07-15T18:54:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,356769629693153281,309872907,everyone,356769629693153281,ilang linggo n ba ako stuck s level n toh? tas wala n ren aqong lives. #depressed,2013-07-15T13:38:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
TweetCaster for Android,356759258458632192,1466141562,everyone,356759258458632192,Whyyy cube why huhuhu pwede kahit ung 2pm man lang. Abot pa naman si eunkwang sa byushow kung manonood man sya.. huhu #depressed,2013-07-15T12:56:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for BlackBerry®,356603084119621632,247690046,everyone,356603084119621632,Ba2aly 23 sanya magaleesh interactions #Depressed,2013-07-15T02:36:15.000Z,"{'retweet_count': 8, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,356594458353074178,1214376330,everyone,356594458353074178,yung akala mo may ng txt na sayong bagong company .. yun pala sila nnaman!! :| | | #Depressed,2013-07-15T02:01:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,356231953206353922,214889945,everyone,356576559953477633,@someuser SOBRANG LUMOBO TYAN KO. #depressed,2013-07-15T00:50:51.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '356346003747635201'}]",115675519,
TweetDeck,356450792317788161,113013599,everyone,356450792317788161,Tangina. Kill me now. Depressed as fuck at wala pang natatapos sa PSA ko. FUCK ME. #letmedie #depressed,2013-07-14T16:31:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Mobile Web (M2),356402433192243200,1187044830,everyone,356402433192243200,Montsers universty etshaal men l cinema kolaha lamma karrart aroo7 w ana dlwa2ty metdaya2a fe3lan! #depressed,2013-07-14T13:18:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,356369594174283776,83316327,everyone,356369594174283776,Di pa din ako maka-getover .. #depressed #RipCoryMonteith,2013-07-14T11:08:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,356350102929014787,253064112,everyone,356350102929014787,Gusto ko ng pagkaen! #stress #depressed #need #comfortfoods,2013-07-14T09:50:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Instagram,356344209822851073,170234086,everyone,356344209822851073,Hmmmmmm :( wala pako nagagawa ://// #nguso # lazy #tired #depressed http://someurl,2013-07-14T09:27:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Instagram,356341121527459840,170234086,everyone,356341121527459840,Hmmm :(  Wala pakong nagagawa ni isa :/// #nguso #lazy #tired #depressed http://someurl,2013-07-14T09:15:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,356325910774947840,112088276,everyone,356325910774947840,"Storytelling, quizzes, assignments, incoming prelim exam. DI KO NA ALAM UUNAHIN KO! :(( #Depressed #IHateTuesday",2013-07-14T08:14:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,356321817612390400,79402480,everyone,356321970759008256,@someuser Dapat may national day of mourning para sa mga #Gleeks .:( #depressed,2013-07-14T07:59:12.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '356321817612390400'}]",86532609,
Mobile Web (M2),356320931297243137,457265780,everyone,356320931297243137,Di makatulog. :( Ganun tlaga kpag may nararamdaman ang anak mo. #stress #depressed #mixemotion AYOKO NG GANITO! :(,2013-07-14T07:55:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for BlackBerry®,356293962090295296,575029183,everyone,356293962090295296,Gusto kong magpagupit... #depressed #broke,2013-07-14T06:07:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,356090257919324160,434712022,everyone,356090257919324160,"Wow ha?! pati ba naman personal kong espasyo, oras, at buhay uusisain mo pa, what the actual **** happened to PRIVACY?! #depressed",2013-07-13T16:38:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,356070396132470785,25840339,everyone,356085188834500610,@someuser OHMAIGHAD. :C #depressed PANU NA DATE NATIN. ;n;,2013-07-13T16:18:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '356084822063595520'}]",26170632,
iOS,355957127518494720,47558119,everyone,355957127518494720,Sunod sunod ba dagok ng buhay #depressed,2013-07-13T07:49:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Instagram,355707990768234496,1017303588,everyone,355707990768234496,Ako kanina? Haha.. #free #stress #depressed #bestrong #strong #girls #school #tears #cry http://someurl,2013-07-12T15:19:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Instagram,355706614763896832,1017303588,everyone,355706614763896832,Ako kanina? Haha.. #free #stress #depressed #bestrong #strong #girls #school #tears #cry  sometimes I... http://someurl,2013-07-12T15:14:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,355691377255915521,489331787,everyone,355692323801268226,@someuser no. T___T kailangan mag-aral! GC mode ako today. #depressed #audtheo HAHA #feelingGC,2013-07-12T14:17:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '355691702952013824'}]",27607086,
Twitter for Android,355660674153709569,1483579550,everyone,355660674153709569,Lagbong gd ko sa tatlo ka quiz kagina. :( #Depressed,2013-07-12T12:11:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPad,355640638366158848,1587414775,everyone,355640638366158848,Di parin ako makapagmove on... Na nahacked acc ko... :/ #depressed #sayangeffort,2013-07-12T10:51:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for BlackBerry®,355625114999599104,100703408,everyone,355628941454753792,@someuser yo! Nawalan ako 100 puta #depressed,2013-07-12T10:05:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#depressed,"[{'type': 'replied_to', 'id': '355628801222381568'}]",146343760,
Twitter Web Client,355610566364102656,40168034,everyone,355610566364102656,Out of stock na. >______< Wala na kainis! :(((( Tiyagaan muna sa xerox bilang kolehiyala. #Depressed,2013-07-12T08:52:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Mobile Web (M2),355590946714431488,522305412,everyone,355590946714431488,Alone. Gusto ko gumala. -_- #Depressed #DakilangTambay,2013-07-12T07:34:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,355505377778991104,472697892,everyone,355505377778991104,Gusto ko ng cake today. MOIST CHOCOLATE CAKE yung tipong sira lang ang diet. #keki #Depressed,2013-07-12T01:54:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
iOS,355355977647796225,73816839,everyone,355355977647796225,Panglast njud ka.... Kalami na itulog. Sheyytttt.. #depressed #tired #cry,2013-07-11T16:00:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for iPhone,355276503690395649,36391548,everyone,355276503690395649,@someuser @someuser @someuser binilang ko saktong 7 mos akong delayed HAHA Feb 2014 pa ko graduate :(( #depressed,2013-07-11T10:44:53.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,274041359,
Twitter Web Client,355227535233126400,1521247304,everyone,355227535233126400,nakakaiyak T_T bakit gnun ung gnwa nya ?| | #Depressed,2013-07-11T07:30:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web Client,355146663213543424,862295508,everyone,355146663213543424,libro asan ka na ba??| | #Depressed,2013-07-11T02:08:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter Web App,354993388136837120,563523468,everyone,354993388136837120,Wala nanaman ako sa wisyo. -___- #depressed,2013-07-10T15:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
Twitter for Android,354974132829564931,260885708,everyone,354974132829564931,Ya3ny eh m3ndnash 2atayef enhrdaaaaa !! :( #depressed #dntwannatalk #dakhlaant7er,2013-07-10T14:43:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#depressed,,,
